Puzzle,Solution
000080036002010050400509180020870600000090070076005010210708000045063729037000000,591487236782316954463529187324871695158694372976235418219748563845163729637952841
000854900030679100040010060000140600004068012102005008800000007000027000203000501,621854973538679124749213865387142659954368712162795438896531247415927386273486591
000000040431000800897004020062400300040293010500007092000001200000020074080570930,625189743431752869897634125962415387748293516513867492376941258159328674284576931
108036907000810304004509000200740680400000000000058002950180200007900801012004000,128436957579812364364579128295741683486293715731658492953187246647925831812364579
000105006160800900390700501001907805050380060080000003070008659000000400008509207,827195346165843972394726581431967825952381764786254193273418659519672438648539217
872000060100762080630900010040003520500004601310006007400207803001050000050040070,872431965195762384634985712946173528527894631318526497469217853781359246253648179
005890603060403000030050010500038100003009000190570000000042008850010409070905020,425891673761423985938756214547238196283169547196574832319642758852317469674985321
300006205052300000984000607840001579020058043000700060500403001270000000009502000,317846295652397418984125637843261579726958143195734862568473921271689354439512786
300000070002306010600890003000209560000570100500610934004000090006080701805001206,398124675742356819651897423183249567469573182527618934214765398936482751875931246
560000003008690000092045007040002080010409020270000496400000500089510002657008000,564827913738691254192345867946752381813469725275183496421976538389514672657238149
004001200790400100031905784003610005062307000000002000300050040020094061006030000,654871293798423156231965784473619825562387419189542637317256948825794361946138572
007000200310705406600040100000430527200607900000800010700004000190500860003080740,947168235318725496652349178869431527231657984475892613786214359194573862523986741
070586000000700530000140000809257100001000020560831074007000400000408359080029006,973586241614792538258143697849257163731964825562831974397615482126478359485329716
963710000000040903000000670502000030000050009007308154370200000209801300040030098,963715482785642913421983675512479836834156729697328154378294561259861347146537298
208035009050400603000179802090000000506814007704093060007001006000700080460000021,278635419951482673643179852192567348536814297784293165827941536315726984469358721
746000009308400070129600000000000002932000617004010090090080004607094203400200060,746351829358429176129678435871963542932845617564712398293186754617594283485237961
010307805305009740004080030047010003000003400100058206009031000038000900201806050,912347865385169742764285139847612593526973481193458276459731628638524917271896354
043927681010030920000408000724090006035000007900000030471000060050600019060070300,543927681817536924692418573724893156135264897986751432471389265358642719269175348
000701053040005010000800200530108000962504000000209340406000009103000520200000634,628791453349625718751843296534178962962534871817269345476352189193486527285917634
003005264609802000010000900096000730180600095000050000960030000005080019030209546,873195264659842173214367958596428731182673495347951682961534827425786319738219546
020000100050000080800435006600927400002000007907040021000298000290061040178000902,326879154754612389819435276681927435542183697937546821465298713293761548178354962
005000920800000500072050004006004285000060001009018306090001058008593000650802000,465187923831429567972356814716934285384265791529718346293671458148593672657842139
000302000600000508405000030079006004002800607850017000900703480000140900200069300,798352146613974528425681739179236854342895617856417293961723485537148962284569371
008060230020000009647209105405020608102000074060700000006002800000070901030408720,958164237321857469647239185475923618192685374863741592716592843284376951539418726
286000013010000506300060800030704065000000000000510900001080407040256000009401032,286945713914837526375162894138794265597628341462513978621389457743256189859471632
702004598000800071001790004004006050000000869098003007040058702000030000010200930,762314598459862371381795624174986253235471869698523147943658712527139486816247935
908200070200001695761000800097100500000000010000000402600415080304002150002730040,958264371243871695761359824497126538826543719135987462679415283384692157512738946
079005006000020040263070105000000002090000638835000004000702800081450203307600059,479185326518326947263974185746893512192547638835261794954732861681459273327618459
000170068000000000001003009020835010050010243003020900302069004500201076087304002,935172468246598731871643529429835617758916243163427985312769854594281376687354192
051600700069703852800905400580000027000250300320000600900000000600408230700506080,251684793469713852873925461584361927196257348327849615948132576615478239732596184
000000678410060002063000000001005200000810050070240010187409000900001005304672009,295134678418967532763528491831795264642813957579246813187459326926381745354672189
470139680008250400009040000900074001030000900000091006005760040604023100000000208,472139685168257493359846712926574831531682974847391526215768349684923157793415268
200019500000083970900740810072064090049025600018007040000930460000001000094000050,287619534461583972953742816572864193349125687618397245725938461836451729194276358
600000305075903001120050900851004290009380000007002400706040009002100060930060050,698417325475923681123856947851674293249381576367592418716245839582139764934768152
450908276000005000000076084010050600000097030009600058035009801108320000064000300,451938276687245913923176584812453697546897132379612458235769841198324765764581329
030000060600034059000020408700406210000201080009070006007100604180040075905000000,834519762672834159591627438758496213463251987219378546327185694186942375945763821
000010258001007030042030107593472600008000003106080040039000002010500000705060390,367914258851627439942835167593472681478156923126389745639748512214593876785261394
082050900570040100006010000820194300000730008060005010758300090000409002090500007,182653974579248163346917825827194356915736248463825719758362491631479582294581637
503621007009050102008009046095170064000802000217000900000000610730000400450006000,543621897679458132128739546895173264364892751217564983982347615736915428451286379
700000009598370021601090700004005300070429000080000060007200005420700010000961270,732816549598374621641592783214685397376429158985137462167248935429753816853961274
387006410165000000002100570000000621014009800070000000850002000700861052020507000,387256419165794283492183576938475621514629837276318945851932764749861352623547198
000900000904050008001732005000000037060007000450800019200070006090420073070398450,725984361934651728681732945812549637369217584457863219243175896598426173176398452
906073800010902053200006100009300786000200504070500001300005010005009300100004960,956173842714982653238456179529341786861297534473568291397625418645819327182734965
000000400570084029009105003907050080000079501000210600000740060100863705706002000,281937456573684129469125873917356284628479531354218697835741962192863745746592318
100000059009302000750690430000800001004005006010000042520970100000014890040568000,163487259489352617752691438295846371374125986816739542528973164637214895941568723
700420100001006070000001029050760304802004007000089050507693002060210000000805710,795428163241936578386571429159762384832154697674389251517693842468217935923845716
490215008308000000152000900820059106600000080719008000270903050000040010540082000,497215368368794521152836947824359176635471289719628435271963854983547612546182793
690002830000900000050080204080291060010800307000006100065020000432709000800100042,697542831248913756351687294783291465916854327524376189165428973432769518879135642
560700000003540201018090000001000584000100900700304012020000006809000300350027040,562713498973548261418296735631972584284165973795384612127439856849651327356827149
000060004900204860060030000036800150700015042501023090080000725150000936020000000,372968514915274863864531279236849157798615342541723698483196725157482936629357481
030017000190050206006090000000301680000028015080004002500000000700080463060140578,432617859197853246856492137925371684674928315381564792548736921719285463263149578
500060900200500600049310750028700000030000270700023084000200460800400030064001025,513867942287594613649312758128745396435689271796123584951238467872456139364971825
000910800090008356000003000010405280050702060000100435005004910072096503030520000,563917824791248356248653791916435287354782169827169435685374912172896543439521678
402006153513020809006005000001030980250008700300001524000000008030000002980270005,472986153513427869896315247741532986259648731368791524627154398135869472984273615
047500003009320604308470900152000006000007092000002405804700000200030000001200537,647591823519328674328476951152943786486157392793862415834715269275639148961284537
070000050835100070001060000006208907100400030957031800700500004000006020523000761,674823159835149276291765483346258917182497635957631842768512394419376528523984761
084030027009842060000907040050004139073006000040000600090700010000005400831420700,584631927719842563326957841658274139173596284942183675495768312267315498831429756
803000000900500102162407080080310409010600200000004000006025010000000000300146795,853261947974538162162497583685312479417659238239784651796825314541973826328146795
090080200680052430370964001100000652020010800807000000000070300200305710703040900,495183267681752439372964581149837652526419873837526194958271346264395718713648925
020500700108000530700000000000050097907806004080079060074615300690780005013900000,329568741148297536756431982261354897937826154485179263874615329692783415513942678
030000028840305791005800304009203000028090030000008040080904000904002010200670400,736419528842365791195827364519243876428796135367158942681934257974582613253671489
074030090003200081000000600007100060050008302400003050020000506305607009019500734,174836295563279481892451673237145968951768342486923157728394516345617829619582734
714038006000001430000005870003650000107000042008024050000010060901506200000403005,714938526582761439369245871243657198157389642698124357475812963931576284826493715
000040000600500201782090000026000409359804006000000085000105932275906040003008600,591642873634587291782391564826753419359814726147269385468175932275936148913428657
320600004050078120400200009000106200690000001010940000002809430860004007509031600,321695874956478123487213569734156298695382741218947356172869435863524917549731682
691000007050100496004680000000000260023096851000002043768250030000008000205060000,691425387852137496374689512517843269423796851986512743768251934149378625235964178
003910406400705000006003002650200179100500008830601000000109207040000901907806000,783912456421765893596483712654238179172594638839671524365149287248357961917826345
000598004009100268807000509985703002000000005304005600200070900401906000000201040,632598174549137268817642539985763412176429385324815697268374951451986723793251846
004020716009000200000650300000805690016073005080060073507382000000046930000000002,354928716169734258278651349732815694916473825485269173597382461821546937643197582
802000700004080000100090058060040083743810009000000470401008200906500300005001004,892653741654187932137492658269745183743816529518239476471368295986524317325971864
285030479030000000701804260104592008000071090900680050300005000008009040670000010,285136479436927581791854263164592738853471692927683154349715826518269347672348915
108030490003109028000004703280015000010060000360800050540300900000058000002900060,178632495453179628926584713289415376715263849364897152547326981691758234832941567
080040953300710086020800010900020008608000000000008109060100705047000301105467090,781246953394715286526839417913524678678391524452678139269183745847952361135467892
132094087000013060000570390910005040500000008620301759000400000205000000300700100,132694587759813462486572391917285643543967218628341759871426935265139874394758126
070003590209000000005008072002600040061084000704100986890210064000040009003090057,678423591249751638135968472382679145961584723754132986897215364526347819413896257
000030980309014620470080000050369000600001050000050490800000300013700840947000105,125637984389514627476982531254369718698471253731258496862145379513796842947823165
040058092003200071000000604029006008001000000506010900030002085800700003765081240,647158392953264871218937654329576418471829536586413927134692785892745163765381249
605000400080100630700060001540310060123090000960000003000506080306801729804009000,615983472489127635732465891547312968123698547968754213291576384356841729874239156
201390400000500070000007903000000200120003704007020009000460080036009047402031500,271396458893542671645817923964178235128953764357624819719465382536289147482731596
000000947000470210000092800280030700761000000090710408100000092005200100820541000,632158947958473216417692835284935761761824359593716428146387592375269184829541673
201074800000000090703850401017006058008400600000007104600000000070503006584769000,261974835845631792793852461417296358328415679956387124639128547172543986584769213
000684200060900000700000008450803002803000060601095000000016347307049080000008020,195684273268937451734152698459863712873421965621795834982516347317249586546378129
090008050000700060000320908023017400970634200400980000038006020106053000250000600,394168752582749163617325948823517496971634285465982317738496521146253879259871634
000000000610050080038006200000070030380490602540030970204000003060000001070382409,759823146612954387438716295921678534387495612546231978294167853863549721175382469
060037409009050008000961000890002070054000800671090000047003980000780034000040620,562837419719254368438961752893412576254376891671598243147623985926785134385149627
900002400000600090002091736000805004000703820000460000050100000013286940624900301,965372418137648592482591736391825674546713829278469153859134267713286945624957381
001000907307000002060730018709000000000901003813040020050803070004067851270050300,581426937397518642462739518749382165625971483813645729156893274934267851278154396
070405000004863700000002040040600002500034870010520304980350400000000001461290000,678415293294863715135972648743689152526134879819527364987351426352746981461298537
900300067040002391000016020003060040090031000604000700500023804400100006000790002,921348567846572391735916428153867249297431685684259713519623874472185936368794152
408501290010300000000024000207108400860400500050690308000000820600003950000200701,478561293512389647396724185237158469869437512154692378743915826621873954985246731
579084000000230050000000704007020400048675010006009300601500000480761000000840600,579184236864237159123956784917328465348675912256419378631592847482761593795843621
208051000000006100106704025010390200003508000040000700001620374907003502400070600,278951436354286197196734825615397248723548961849162753581629374967413582432875619
005207000094008003210600800130502000080090006050003000078000092601904500309000607,865237149794158263213649875137562984482791356956483721578316492621974538349825617
004709000050003000000000703001392005427081900305004200070000500008430029049265000,834729651756143892912856743681392475427581936395674218273918564568437129149265387
000400000086900050000006723510000000400305600000004508002001840804607290901208065,735412986286973154149856723518769432427385619693124578362591847854637291971248365
005000006084036100602790458260900000800060000000075020508600073100300904000200001,915428736784536192632791458267943815859162347341875629598614273126357984473289561
603108007100040000040670030400703000507000341016000002904000700050069010030807600,623198457179345826845672139492713568587926341316584972964231785758469213231857694
000730061000090200000040570006003840280000150054100730000054010005060420008010600,842735961537691284691842573176523849283479156954186732769254318315968427428317695
060843210107050008820090000000900420601400070200006001700061000006004790058709000,965843217137652948824197653573918426681425379249376581792561834316284795458739162
000870023000031470302945016000190080750300009041008060500410000004000000003020054,415876923869231475372945816236194587758362149941758362527413698694587231183629754
200715040008900050000003000403071060010002489800000000702408306006107000300006008,269715843138964752574283691493871265617352489825649137752498316986137524341526978
790300021080090000031542087400050103006409802000020060065000010900170200800005000,794386521582791634631542987428657193356419872179823465265934718943178256817265349
000010000000500980850400000006000478300000206074600300000005063435070829021009740,762918534143567982859423617296351478318794256574682391987245163435176829621839745
400520018100807000008000602000380074005261003900740000050000020302600859097000306,439526718126897435578413692261389574745261983983745261654938127312674859897152346
105430000060029080900705000004980000032001070009600300003200500401307260070000030,125438796367129485948765123714983652632541879589672314893216547451397268276854931
020400000870901600040003207000000002730090500690058300400769000219040080000002043,321476859875921634946583217158637492732194568694258371483769125219345786567812943
000000007090030008000508000208307000035006800709005460071624509654800700000001046,843169257597432618126578934268347195435916872719285463371624589654893721982751346
802000005973020000010897000400000007030000419759614208306000000080400050045700300,862341975973526841514897623421983567638275419759614238396152784287439156145768392
091056080002007069007200104105020600706000000920060001000082005458601090003090010,391456782542817369867239154185923647736145928924768531619382475458671293273594816
007400030506208700830000050209000105758600000300502000000000580182000607000109423,927415836546238719831967254269843175758691342314572968493726581182354697675189423
000000090300501004500400816690000720705906048010000500800000000901630402004810907,146782395389561274527493816698154723735926148412378569873249651951637482264815937
600800201501970300040602590008063470400500030370000600900006004004050028000049003,697835241521974386843612597258163479416597832379428615932786154764351928185249763
000093467300000009000000800046928013050106000080534602000360705002000340500089100,125893467378641259469257831746928513253176984981534672814362795692715348537489126
000681300040030906056070820081090043700040000023000000030000410970304060604020509,297681354148235976356479821581792643769543182423168795832956417975314268614827539
605000004004100093003048700000000309500030040030601072000309020307420000906810007,615793284874162593293548761761284359582937146439651872148379625357426918926815437
001030072007004900200001003810076050000008290070200010098102700700300046003400000,981635472357824961246791583812976354634518297579243618498162735725389146163457829
306500002172830004000126007600001009590007080240000005000000048810740050003900270,386574192172839564954126837638451729591267483247398615725613948819742356463985271
702000340530028001600370000800040000400060900370090200050710400068034502000086000,782651349539428761614379825891243657425167938376895214953712486168934572247586193
060204095090700060010030080703609500080542006600000900500400120020090003100025000,867214395394758261215936487743689512981542736652371948578463129426197853139825674
000004002802010000304027090506003008010006900709450600007068040035270106008540000,971834562862915437354627891546193728213786954789452613197368245435279186628541379
040160590016400007950000000400005870068074000500800043035001024700026010020000080,342167598816459237957238461493615872268374159571892643635781924784926315129543786
400900006180600504320005800035000000702003080001020003510060037078010402090000000,457981326189632574326745819935876241742193685861524793514268937678319452293457168
647095000059000046000000900098006002030910000070058090000137000010040068020609503,647895231359721846281463975498376152532914687176258394865137429913542768724689513
000500008150300407000006000305640080002093010060851002600038075908060230020004000,234517698156389427897426153315642789482793516769851342641238975978165234523974861
900283450802050000060179200098610040000020019000030000070500000603041900500090002,917283456832456791465179283298615347346728519751934628179562834623841975584397162
007600014001000008080007200002009000910730540000150607200571400109200000500006120,327685914691324758485917236752469381916738542843152697238571469169243875574896123
940050180100000076005010004300560002408301060700000000200003000093200600000186230,947652183182439576635718924319567842428391765756824391261973458893245617574186239
090400512800000007070531000000000673000380009302769058020004030030800205000093780,693478512851926347274531896985142673167385429342769158728654931439817265516293784
300500410284300506170090830000140050000000000402000901500007109060920074007000620,396582417284371596175694832739146258618259743452738961523467189861925374947813625
007300019210000000934060205001000076002000034046053801000029703070430100000070600,657382419218594367934761285391248576582617934746953821165829743879436152423175698
000000007649000038100030049860005003907063850004980000200094760490007005750020000,328649517649751238175238649862175493917463852534982176283594761496817325751326984
001000746970043000400050089010500000800219070205870400020497100000362950600000000,351928746978643521462751389716534892834219675295876413523497168187362954649185237
700000402019200370030000095080370904002610000903008650000007009090102583000890100,768953412519284376234761895186375924452619738973428651841537269697142583325896147
609247080250908000840003000060030000002700060005604007900076851100050070504000093,639247185251968734847513926768132549412795368395684217923476851186359472574821693
700000019820000006400075000019428060007090300064003908003847090900000634000009070,735682419821934756496175283319428567287596341564713928653847192978251634142369875
600000235070602400000803100020017904807005001001080500000031049008064003340090002,684179235173652498259843176526317984897425361431986527762531849918264753345798612
107008350000003709340000200500000070600920480804006000050092840400710930000380027,197268354268453719345179268529841673631927485874536192753692841482715936916384527
000007020000600379003020000490758000300160400080400700040006253018200007602509040,859347126124685379763921584491758632375162498286493715947816253518234967632579841
030980571908700403005000829306005002040300096100000000093070000007530200000800000,634982571928751463715643829376495182542318796189267345293174658867539214451826937
000860023060000840208419670001086002005040000680000100870050309000000000396070050,417865923569732841238419675741986532925143786683527194872654319154398267396271458
890010352452000090060520007000192700015600900000003000904300010503001600120900500,897416352452837196361529487638192745715684923249753861974365218583241679126978534
040000003006020450239058017010600090860093000092170000003010800900000072621007000,548761923176329458239458617317684295865293741492175386753912864984536172621847539
000800021700902030003000590600080005080405060001070308005100003047608150000520679,459863721716952834823741596674389215382415967591276348265197483947638152138524679
010060078000821004400500012000050460000206000706300080390000705000003120672005009,215469378937821654468537912129758463843216597756394281391682745584973126672145839
300500781009670040045803069070006504090000120050080000430000800086000003000300607,362594781819672345745813269178926534694735128253481976437169852986257413521348697
200086501000000840980004267700063004008400002401007000000301008103748000040005070,274986531316572849985134267752863914638419752491257386567391428123748695849625173
000050062007300058015706300003060007500800004000120080024010070070608000600009401,839451762467392158215786349183964527592837614746125983924513876371648295658279431
032040700075000084608070090006030905200000060003084100401003600007020508050160402,132948756975316284648572391786231945214795863593684127421853679367429518859167432
000300075100007402857420090080002063001003000006875219700500930430009601000000000,624398175193657482857421396589142763271963854346875219762514938435789621918236547
000680130000000029107024000001063000068410970403800210000570090005040302840200700,254689137386157429197324685921763548568412973473895216632571894715948362849236751
030050649100089035509004018008000000004010090300008006700062001002005360690000080,837251649146789235529634718958326174264517893371948526783462951412895367695173482
000900205000500061900010730490250803000789500708030029231040000009000002004092000,163974285847523961925618734496251873312789546758436129231845697589367412674192358
000005080700060009090034061021508403000109700070306015860407000030002058000000600,146295387753861249298734561621578493385149726974326815869457132437612958512983674
930026018607100000040005020000090030380070000500040007200300600069050200050267801,935726418627184359841935726716892534384571962592643187278319645169458273453267891
710409060030210000890000200407001320509803000100000800956008030000094001300075082,712489563635217498894536217487961325529843176163752849956128734278394651341675982
600000203015700690008000574080406002020070080050980130892000000061200005540007001,674598213215743698938621574389416752126375489457982136892154367761239845543867921
007354000020070006000900070701690058000000900059210364074569180002001040060000005,617354829925178436483926571741693258236845917859217364374569182592781643168432795
007010090090008713000709046050280370004000005700600080000107208200906400570800001,867413592492568713135729846651284379984371625723695184349157268218936457576842931
000402930000060800002000000703900150246500090001037400010050000420080500805709610,158472936974163825362895741783946152246518397591237468617354289429681573835729614
000500027600210034100083006000871200060000908030026410028005340500000680390000050,483569127659217834172483596945871263261354978837926415728695341514732689396148752
004600190000450006700001354057000803000360700008000040489006002001205000005080400,524637198813459276796821354657194823942368715138572649489716532361245987275983461
200000105480900200050203040000867009000092407007000000705026000004009700908750631,273648195486915273159273846542867319831592467697431528715326984364189752928754631
000900805000200471460050030700009028903040600002076903500093106100007000600000002,271934865395268471468751239746319528953842617812576943527493186189627354634185792
007503002000004500000820031050670003031400860806100420000007206000300000100086300,987513642213764589564829731452678193731492865896135427348957216625341978179286354
050032010087405039093000005000054060700006500040300000309078401014200900002000380,456932718287415639193687245928754163731826594645391872369578421814263957572149386
040003000003817000510400009004200050005080426020045780078090604069000075000004008,842953167693817542517426839784261953135789426926345781378592614469138275251674398
290816000004007208070302500708605900040000600000900300300008009080163020512400030,295816473134597268876342591728635914943781652651924387367258149489163725512479836
790050603030000709000007200900801530001700800420000007809070005070010400042008901,794152683235486719186397254967841532351729846428563197819274365673915428542638971
080050140900200387004007006000080000730104008060000002000008005540673920170029860,287356149956241387314897256495782613732164598861935472629418735548673921173529864
007501980000009040004308006749805010306200007810000500973100020100000700000900051,637541982281679345594328176749865213356214897812793564973156428165482739428937651
046352000280010064005000000058900201001200379900000000000561023030000016014000005,146352987283719564795648132358976241461285379927134658879561423532497816614823795
140000790960000003500820000094130020001000804705046000009000005000910070030002619,142653798968471253573829146694138527321795864785246931219367485856914372437582619
056400300004600802032085600000090005425130900000004007060040001791000006000560790,856472319974613852132985674317896425425137968689254137563749281791328546248561793
200010549084300060000045008001002000906078100040501200078100650165000074400050000,237816549584329761619745328751932486926478135843561297378194652165283974492657813
900050023000896015500342608302000000479001002086000340000000001000000264043000800,968157423234896715517342698352984176479631582186725349725468931891573264643219857
401000007520100986006000010002007003030006709960300520200803000070001695010005208,491682357523174986786539412142957863835216749967348521259863174378421695614795238
000802413006000900003050006000200000130085670740031090020070000057020041301000008,975862413286314957413759286568297134139485672742631895824173569657928341391546728
003047000080012009041308000026789400308020090500130780400000050030061070000200003,953647128687512349241398567126789435378425691594136782412873956835961274769254813
090028001200306000000051007600804000507269408000010000024000070005140060860507000,796428351251376984348951627612834795537269418489715236124683579975142863863597142
020010940600049007010000003000350009050090204279460001590030402001020030000805190,725613948683249517914587623146352879358791264279468351597136482861924735432875196
700210800000009000190004720405080100010642958900570003500096400009100000680027000,734215869852769314196834725425983176317642958968571243571396482249158637683427591
090700020000948003000000015009836000000001059020509000150607090060294500008100200,693715428215948673784362915579836142836421759421579836152687394367294581948153267
000710054073500062900680300800107000010006200034020510002060090460031700001000008,286713954173594862945682371829157436517346289634829517752468193468931725391275648
041300060008400050900800047027150000000002081000687300002590004000000010530010078,241375869678429153953861247827153496365942781194687325712598634489736512536214978
000103609010000000250000310001200083004500201002641000006000030320400970905307020,487123659613895742259764318561279483794538261832641597176952834328416975945387126
076004920195600000004950008009061002000040570000230080950006010001000006620008057,876314925195682734234957168589761342362849571417235689958476213741523896623198457
908070060700358902030900007080000530600100000009000000860430050100080674495607003,948271365716358942532946817281794536654123798379865421867432159123589674495617283
082006013000400090090000640825079000000200951014305007709081004003002800008730000,482956713631427598597813642825179436376248951914365287769581324143692875258734169
000050000900100000852000001001730650760805342300042107070026083600501200008300000,416257839937168425852493761241739658769815342385642197174926583693581274528374916
025000000703065000000900000200009106000748205009610730051420008800090400004580300,425831679793265841618974523247359186136748295589612734351427968862193457974586312
000100070090060003102050006509014300004530100000209000058703061023001940000900730,635198472897462513142357896569814327274536189381279654958743261723681945416925738
945700032000230000000000108000100050057800903602354000060520010070000564000007800,945781632781236495326495178834179256157862943692354781469528317278913564513647829
000000500630042001250600004000251807710006003000000605000920700300000109008137206,984713562637542981251689374463251897715896423829374615146925738372468159598137246
900008016000930200021400390690103402053800609000000100060509700200047050070300900,934278516586931247721465398697153482153824679842796135368519724219647853475382961
000000003000200001000430020204008136510300008003016042905000200001900305030045070,427861953369257481158439627274598136516324798893716542985673214741982365632145879
007000800930400020068372051004100005800705009752600000005060000200034006080000300,527916834931458627468372951694183275813725469752649183345261798279834516186597342
509608701007050000140200008005026300082400950300007002000890170000060094050701000,529638741867154239143279568415926387782413956396587412634892175271365894958741623
080060014600804705400527000030708900000150000005000030000400809054286000708901002,587369214623814795491527386236748951849153627175692438312475869954286173768931542
617000200200600937000020601036205000005000002020901500090407020700100304060002080,617539248258614937349728651136245879975863412824971563593487126782156394461392785
502006910004000500670000000168200000005060070023051804256000081300570000080610003,532486917814729536679135248168247395495863172723951864256394781341578629987612453
130009002057426100008000000204015803500000000080000700091000280865000341040103650,136859472957426138428731596274915863513678924689342715391564287865297341742183659
080070000000006050070805431000410000007008610100620005023000007010582000465000180,584371269391246758672895431956417823237958614148623975823164597719582346465739182
000003600000098305000000001201007509060045000309001000015320078800706913007084050,482513697176498325593672841241837569768945132359261784615329478824756913937184256
008000000002053100410068075001070269067100000000006741104387000000000017059010308,578491632692753184413268975341875269967142853285936741124387596836529417759614328
000003008000500010005160374096000400204000830713800060070039000001200690300050702,167943258438572916925168374896315427254796831713824569672439185541287693389651742
200108903908200600005000020500000070800920060069000080604032790350010040700800235,276148953948253617135697428523486179817925364469371582684532791352719846791864235
