Puzzle,Solution
000004007097006200000908000042300050010000800705000000620000900008027003100800060,586214397497536281231978645842391756319765824765482139624153978958627413173849562
001069780040080006009050010100035600000020870000400000090001008500000000800002560,351269784742183956689754213127835649435926871968417325296571438573648192814392567
907800000000010030000600090100008000600730120702500608040009000006180900050000002,917823465468915237523647891194268573685734129732591648241359786376182954859476312
900400000006950007700030050035840206000300000000070800800601034009004020000000008,953417682246958317781236459135849276478362195692175843827691534369584721514723968
024300800000000000000005006360071002000000109080004000293010000006000357000403000,724396815651728934938145726369871542547632189182954673293517468416289357875463291
214000000000003500070010906029080001007051309000000000000060090800000605600005408,214596837986743512375812946529384761467251389138679254752468193841937625693125478
060800002000030706900000000103700809070500034406009070700008500600010000082000000,561874392248935716937162458153746829879521634426389175714298563695413287382657941
010800570096020040000700000040000000902008000008210003001036008600000050050000637,314869572796325841825741369147693285932458716568217493471536928683972154259184637
005100080080030005107900003000006008008000700090301000000040020021003400850700009,365127984289634175147958263512476398438295716796381542673549821921863457854712639
100000000020009500000050300247013000060500000000200749306000800000064000098030001,175328496623479518984651327247913685869547132531286749356192874712864953498735261
000006000826091040900405200008000000000000807600058000000710320040080090200060000,754826913826391745913475286498637152135249867672158439569714328347582691281963574
052308700080062030000700008005900026000800004360005070000097000000000400900600002,652318749789462135143759268475931826291876354368245971524197683816523497937684512
040300600903400000000000080000927000501063094300010000028000040000700300007000018,245381679983476152716295483864927531571863294392514867628139745159748326437652918
000001094100080350000002000480700001007090030020060049000000070065300000800250000,358671294172984356946532187489723561617495832523168749231846975765319428894257613
000001400070006008000730000004060510003105906000000000300000709600040200180090050,936851472475926138218734695894263517723185946561479823342518769659347281187692354
090050700800000400401760853900006302008900000000001000000500080000012007600000010,396458721857123469421769853915876342248935176763241598132597684584612937679384215
100008500267000910908200000000053000090010000001000800420070600500000020089400003,134798562267534918958261374842653791395817246671942835423175689516389427789426153
000700000000150420028040000580000030006000005000003100005479300690000071800200004,451792683367158429928346517589614732136927845742583196215479368694835271873261954
870500906009000208200809040904006000080000050506000000020700400300120000000400005,873542916459671238261839547914356872782914653536287194625793481348125769197468325
060400839079600020000005700306000072000037000800020140003000201000000000004060500,562471839179683425438295716356148972241937658897526143683754291725819364914362587
000710360030000007070036500103005002000000001600008090000090000005604020790053000,589712364436589217271436589143965872928347651657128493864291735315674928792853146
000006000060904010000130000000080102056012900008000076003000248415000060000000090,571826439362974815849135627934687152756312984128549376693751248415298763287463591
000000000000805004070010083000300160000059000008000290005900000302507409000600070,824793651193865724576412983259348167617259348438176295745921836362587419981634572
920080000000000000001004008470509600000300200000040703000008302250070409030410000,924186537387295146561734928473529681815367294692841753146958372258673419739412865
000700500000045000008060400412009007000000006930008000320006900009050002050201040,294713568163845729578962431412639857785124396936578214321486975649357182857291643
600004800409307050208600009001008605000053000000000040007000020020100300040000018,653294871419387256278615439731428695964753182582961743197836524825149367346572918
000534000510007000003000000070100500400000009009060210004200006960003074000700902,897534621516927438243681795678192543421375869359468217784219356962853174135746982
600800053003014008409000000200000060000506100000080005060000004008405030940000007,612879453573614298489253716257341869834596172196782345361927584728465931945138627
000007005700006000840000317000300000308000640004020070000000781002009000130040059,921437865753186924846592317275364198318975642694821573469253781582719436137648259
046500000000900072000831500310000090050070830000180000000006000020300900907000000,146527389583964172279831546318652794652479831794183625435796218821345967967218453
009840000172000000840600007080009200006000709000420600007000000020006890000003075,639847521172935486845612937584769213216358749793421658957184362321576894468293175
000006304009004200200100700000548000003620085500000600050002170060080000000703000,875296314139874256246135798627548931913627485584319627358462179762981543491753862
080000000006210080100030520001000090320000000609050730090000000218060000003782000,982675341536214987174938526851327694327496815649851732795143268218569473463782159
052091300300000007000043060000480050000016000960000000108070000090000200470205080,752691348346852197819743562231489756587316429964527813128974635695138274473265981
000001700074000001008500000093002000000035004000970206040003002750000010002000058,936281745574396821218547369493162587627835194185974236841653972759428613362719458
000000270320001408906870005090040000010307090050600700400000030060000000008000102,185463279327951468946872315793245681612387594854619723471528936269134857538796142
006030000075600034030001009001806000408090050000050083700069000200000040000007006,146935872975682134832471569351826497428793651697154283714569328269318745583247916
400706310007001000900083750800600000300100590060005001720000003000009000008000100,482756319537941628916283754851697432374128596269435871725814963143569287698372145
008003400090000613000506000350007080000000001700009032800000074000040809600700100,268193457597824613431576298352417986986352741714689532825961374173245869649738125
000300008007400000900002310000041602800000035040090801000000000001030069608020003,562317948137489526984652317375841692819276435246593871723965184451738269698124753
004000006000068000000005902500630070083009000006780090100050000008200037035000080,394127856251968743867345912529634178783519624416782395172853469648291537935476281
002000400030460000080030007000070001300000020456300000000047900900600002647209000,562718493739462185184935267298574631371896524456321879823147956915683742647259318
000084000000210400010000000802000090090176000000000050260053008700000605901800300,329684571685217439417539862872345196593176284146928753264753918738491625951862347
700140030000270000005006000500432060006000100300060475902000500003000700057000000,769145238834279651215386947571432869496857123328961475942713586683594712157628394
900000080005830000000500907403005010700008600000060374600000205000002001007006400,941627583275839146836514927463795812712348659598261374684173295359482761127956438
804000000090042000053700000320006050500000076000010038600087024000000563000009000,864153792197642385253798641321876459589234176746915238615387924978421563432569817
030050010800013009146000530900670000000091300008000006005020800300007020000000050,239456718857213649146789532913675284462891375578342196795124863384567921621938457
010900000005068940000000630700321009800004050020000000000000070503010204002000065,617943528235168947948257631756321489891674352324895716469582173583716294172439865
960507008040028000020100300000004000001000406080015030004000009000091060030070002,963547218147328695825169374756934821391782456482615937614253789278491563539876142
006000100013900064529000800904805300060000080000060000000020040030008000290300050,846753192713982564529146837974815326162439785358267419687521943435698271291374658
032000004071800000000060000005700900000008000820100600500000007000903060000002310,632519784971824536458367192145736928367298451829145673593681247214973865786452319
000000005100003600030000098020090804469205010000000060000430000040006070600701030,296178345158943627734562198321697854469285713875314962517439286943826571682751439
400020609020001000800064007080050030010000080074000006060702090007090000200040003,435827619726931548891564327682459731513276984974183256368712495147395862259648173
002000000010907830703052010000004600001500028000706050500080000037000000000000360,962138547415967832783452916259814673671593428348726159526381794137649285894275361
000000600800000037070020000009000580000509013500681000020030000080102000350000048,493817652812965437675324891149273586268549713537681924926438175784152369351796248
042000500501008090000004006000020800000089040009740020063800004050063000000100007,642917538571638492398254716415326879726589143839741625163872954957463281284195367
006320801030000070001000260000090000400806035097001000800100000029005000065000400,956327841238614579741958263683592714412876935597431628874169352329745186165283497
009000700500876000006015000004000000000000200010349680050000849000000000900001523,189234756543876912726915438894652371365187294217349685651723849432598167978461523
640001000009500013000006000090100286000070030058000000586000974100007000000000025,642391857879524613315786492793145286461872539258639741586213974124957368937468125
002001009801000000000500000000050600027804010000197000050003004040005002039020080,572641839861239457493578126914352678327864915685197243258913764146785392739426581
600100790080007600000500200107900420009000180500001000000800072456020000000000000,635182794281497653794563218167938425329654187548271369913846572456729831872315946
080100000500607000000000802096000087807400530400030000100800690600090004000070300,984152763532687149761943852396215487827469531415738926173824695658391274249576318
000100305005904200000003090060000020001050670309200000600700000000320008240000001,986172345735984216412563897564837129821459673379216584658741932197325468243698751
029000000003041000008300070060109230050000004300700580031500000700008900000070060,429687315573941826618325479864159237157832694392764581231596748746218953985473162
089000000000000017620007000000540000104700000000200630308972050010080760000050300,789135246543826917621497583236548179194763825857219634368972451915384762472651398
340005070200000938000020100060004000000070005083000090900700060000050700700006523,349185276251467938876329154567894312192673845483512697925738461634251789718946523
003020870070040000806090050000200000000760030205000100000003000007002590590000200,453126879971548326826397451739214685184765932265839147642953718317682594598471263
200050008607003005005000920900004072024087010100005000010740003000030000000000060,241659738697823145385471926938164572524387619176295384819746253762538491453912867
068090010025100000903007000000700050349600000000000642000010960500400070090200000,468392715725164893913857426682741359349625187157938642274513968536489271891276534
400000006100600050500037009000200007000000290030508010005001002802009003070800000,423985176197642358568137429651294837784316295239578614345761982812459763976823541
500900070213067005000080004000200050002036008064000023000040000000000007981000040,548923671213467985697581234839214756152736498764859123375142869426398517981675342
000200005100000070050100486803050000090400000006000709005082000300004050980560000,674298315138645972259137486823759164791426538546813729415382697362974851987561243
000000007000400602405006000020070006030090200000042935000003060063904050001700000,216839547398457612475216893529371486634598271187642935952183764763924158841765329
003600107064003000921075000690000000500721000000000020000030060200098005100000800,853642197764913582921875643692384751548721936317569428485137269276498315139256874
060930000000000068042000500005000031000490802008060070070206000106000000204100900,861935247953724168742618593495872631617493852328561479579286314186349725234157986
000000000000006009720300100079030200300700050800001007040068000100204900000003500,984517632513426879726389145479835261361792458852641397245968713137254986698173524
205003107000900005706000004000054600000009000000100850060870010020006000800000076,295463187348917265716528934981754623532689741674132859469875312127346598853291476
060010005000009302020000000000001800130890020500600000200105080010030000053020079,368214795471589362925763418692351847134897526587642931249175683716938254853426179
000001003002030600009705080248003700103200006000084030080000502050300070000000000,875641923412839657639725184248963715193257846567184239381476592956312478724598361
000960400900000060060100005078005000004003010000009856000500027207000000000700590,715962438943857261862134975678215349594683712321479856139548627257396184486721593
050000100012000007007000800000302000045001000000790305000089010030000069006203508,453978126812436957967125834789352641345861792621794385574689213238517469196243578
009006300000010000120004000040008000005000210007002006572000100600020043000000807,459286371768315492123974658246198735895637214317452986572843169681729543934561827
900076020008140000000002000029500300000000009750403000873060500600000700100050040,934876125268145937517932864429581376381627459756493218873264591645319782192758643
000270304000006000709004086000001970010000060308050200072300400004000090900000002,186279354543816729729534186265481973417923865398657241672395418834162597951748632
107680000000000600000079010080706003010000040000000902008900300002800001901005074,157684239493152687826379415284796153619523748735418962578941326342867591961235874
060004090000000038000500000000752006000003070700160000028000005307026004000000780,861234597275691438439578621983752146516483279742169853128947365357826914694315782
000000074300000050890000000000008006400029000000341705200050100030106090060204080,512893674376412859894765231123578946457629318689341725248957163735186492961234587
050000008006030002004050100040060070008490020100000030073002509005009060000510000,751926348986134752324758196249361875538497621167285934873642519415879263692513487
090187000700050000000009500400820900010000007006000204800260091009003000000010650,395187426748652139621349578437821965512496387986735214853264791169573842274918653
054000800000000301070000046000070000006400003900630057000050000100790038087001000,354216879869547321271983546538179462716425983942638157693852714125794638487361295
010000500300209004070853062001407900800000400030000208100000000000640800000005007,218764593365219784479853162521487936897326451634591278146978325753642819982135647
080100602034007000600050000009010008510000000027490005006800204000300100000020050,985134672134267589672958431469513728513782946827496315356871294298345167741629853
000000004040006130003790005050000210002000380007010509008300000500008000096000750,685123974749586132213794865954837216162459387837612549428375691571968423396241758
196070803040000002003006010000067900004000000380000061050210307700000000001005000,196472853845139672273586419512867934964351728387924561659218347728643195431795286
000008300200000700050600090020001003900000020001024060600702004040000000703405100,167298345289543716354617298426951873935876421871324569618732954542189637793465182
000000800070943000603000000000600018800031009007084020010362000000000743300050000,951726834278943651643815297432679518865231479197584326714362985526198743389457162
305000000009250040006400000007900006130008000000700510000600073703002800050004600,345817269819256347276439185587921436134568792692743518421685973763192854958374621
000010040040205780600800002531906004070000000000050000060030800008000007107000009,782319546943265781615874392531986274876421953294753168469137825358692417127548639
500000000000871000006000098000290030030605000090403165700000200000040600009300510,578936421942871356316524798651297834834615972297483165763158249125749683489362517
700002000000910000003004080006008000000040100800070052049201000000500400037080901,795862314428913567163754289956128743372645198814379652649231875281597436537486921
000005302001900080040800015000600070050700030030008106009080047600000000020001090,798145362561932784243867915182653479456719238937428156319286547675394821824571693
081030027000960003000000408000040080003002000040000916058706000600004000002000500,981435627724968153365271498596147382813692745247853916458716239639524871172389564
030080005007005603020030084010040020602001000000860000069000070000500060004603000,436187295897425613125936784718349526642751839953862147569214378371598462284673951
000180700000403085000009000068090000000010600210700093000000407300207050006000032,423185769679423185185679324568394271937512648214768593852936417391247856746851932
048000053000006017009000006000060085050740600030000004000029000060034090100000530,648217953523496817719385246472961385851743629936852174387529461265134798194678532
208003000006004005090002800004000000000140070000200014809400200170500000000070008,248953761736814925591762843614397582382145679957286314869431257173528496425679138
300419008020000130040730090000000007004000080016900000002860000900201040050000800,365419728729586134148732695893145267574623981216978453432867519987251346651394872
005003600000090700006005003300800000570000000004031009000009002982000501100000036,215473698438692715796185423329854167571926384864731259643519872982367541157248936
602010000000000360001504008007020690000007014000000030005200406009670000300800070,692318547548792361731564928817423695263957814954186732175239486489671253326845179
910020000706405000050700000008000460009060023000001800007000200203600100000000379,914326758736485912852719634328957461179864523465231897547193286293678145681542379
300079200029500010006201900103800000000000070000043060862000000000107005000000309,381679254729534816456281937173856492648912573295743168862395741934127685517468329
080506010104000000003004007400908600000040000000000180010060300049070000050090061,987536412124789536563214897431928675875641923296357184712865349649173258358492761
801000400467500200509001000700000600006007100200000000050006040048030950000480000,821763495467598231539241768715324689396857124284619573153976842648132957972485316
000060839020009400310000020050700060080900003000005080701800000400000300008053090,574261839826539471319487625953748162187926543642315987731894256495672318268153794
002030400384006071000000950008000007671002800009004010000900704000700030400000000,952137468384596271716428953548619327671352849239874516123965784895741632467283195
280000030007009800400800076010085000000760098030000000071000420009003000004070010,285617934167439852493852176916385247542761398738924561871596423629143785354278619
905160000100000008308070200007090004001285000000000000206810057700000000009004080,925168473174532698368479215657391824431285769892647531246813957783956142519724386
200000500036000000000379000000050090051090037009080200040030002070100308080060009,294816573736524981518379624827453196451692837369781245645938712972145368183267459
487062003010400500000001078690005000300000009001000000204900000006083900000000310,487562193913478526562391478698745231345126789721839654234917865156283947879654312
050900000000003060273005908060100420008000000090502700600000840007000050030040002,456918237981723564273465918765189423328674195194532786612357849847296351539841672
080020070340100000060040500000908050006002903720500000004807006502000700000090000,985326471347185692261749538413968257856472913729531864194857326532614789678293145
940030601010007902570000000700650100060071000800000300200000509006000230000000000,948532671613487952572916843724653198369871425851249367237164589186795234495328716
080000602000000380000096007060400030071030020009005700000002500405600090006300070,984713652617524389253896147862471935571938426349265718798142563435687291126359874
080210900610700500500090000930007000068000301000908600000001000093800070000000150,387215946619784532524693718932167485768542391451938627245371869193856274876429153
051040093000100075002300001073400108400000000800050760000000010300904000000006300,751648293638192475942375681573469128426781539819253764284537916367914852195826347
080030000600002001021000030200010090053000007010800002800300260000080700060009050,487136925639452871521978436248517693953264187716893542875341269392685714164729358
020400006800370102509200038700940200000006390000830600000020000000007000180000000,321458976864379152579261438736945281248716395915832647457623819693187524182594763
257900381403100006000000000000000050000003400306087000000010005700000004102350700,257946381493178526618235947879421653521693478346587192964712835735869214182354769
000000008200300000080950400007023500000000947010700020000008002901207000870000059,135476298249381765786952413497623581623815947518749326364598172951267834872134659
900300106800600300000070002000007200009005870001020050637090000004006008000030009,975382146842651397316479582583947261429165873761823954637298415294516738158734629
000000690006015000400809000940000706007900120302041000000000000700000200239004000,125473698896215347473869512941582736587936124362741985618327459754198263239654871
081507000000000007703006000100603000006400008930102000095000700000040006060200890,681527943529834617743916582154683279276495138938172465495368721812749356367251894
008000000000040701020809050605001830000900000702080005000306000000007923203000000,518763249369542781427819356695271834841935672732684195974326518186457923253198467
080070650000005018109008702640059000010000020000001040000800290067000001000900000,483172659276395418159648732648259173715483926392761845534816297967524381821937564
000080050306070000087200010000000004020005030000310089170900000000420006008000190,214683957356179428987254613831792564629845731745316289172968345593421876468537192
007002000000300000402091000000600000005010009208070410600000958000820041000900320,837462195916385274452791836791634582345218769268579413623147958579823641184956327
090020300000005000000080021500700000086010005010050200960100008000040100152006007,897421356241365879635987421523798614486213795719654283964172538378549162152836947
000004060060070000302000085000500840010003002756000000001008000498050000070100908,587234169169875423342619785923561847814793652756482391631928574498357216275146938
020000040000093060800001300030540010065000700040002090000600073470000050000000209,327856941514293867896471325938547612265189734741362598189625473472938156653714289
000009700014870000000200040050000090009000360000007508900610002008000400200450001,562149783314875629897236145651384297789521364423967518945613872138792456276458931
400013000351009002002870000000050800000760204060300000000400300027000040000000107,478213659351649782692875413714952836835761294269384571186497325527136948943528167
201000007900107003006040000000004300090600000035008600000873906100000000000490028,251389467948167253376245891612754389897632145435918672524873916189526734763491528
600000000000009020031850009000000507800670300107000980006240000950000074003007000,689712435574369128231854769362498517895671342147523986716245893958136274423987651
000000080936000041000305600020009470710080000500000000000153007008000000000760900,245691783936872541187345692823519476714286359569437218492153867678924135351768924
004001070300020040068900200000070060000003002000000951013800000005000600600759003,524631879379528146168947235891275364456193782237486951913864527745312698682759413
010005003000180000007002008078000000001706800400030002000407006086000510900000037,812975463369184725547362198678529341231746859495831672123457986786293514954618237
097000000000700000410069000080004006906200307000070090005100000009005012003008400,397452681568713924412869573781394256956281347234576198625147839849635712173928465
500070000000208005890006000001590080000000400485000100060000020010907040250001090,546379218173248965892156374731594682629813457485762139967435821318927546254681793
109640850005000000000030740050907000903080000080000920000360081008000070040700000,179642853435879162862531749651927438923486517784153926597364281318295674246718395
364000090050000700000089000402060005695003017000000030017300000000901260000008000,364712598859634721721589346432167985695823417178495632217346859583971264946258173
050012000001007900002500014000003200000704003900600000000006008240005000760400002,457912386681347925392568714574893261816724593923651847139276458248135679765489132
000090230001007000700000068013000000290000040040075000000056800360100074050080006,485691237621837459739542168513964782297318645846275391972456813368129574154783926
700004013000001020900000708300006507000000000000019040097038000200090000080040391,752864913863971425941253768319426587426587139578319642197638254234195876685742391
630100040000000000710052060000028010000003000090000623027004000300200050800609030,635197248289346571714852369563928714172463895498715623927534186346281957851679432
900400057030007208000020060040000020079600010008000040007050000500300002260108000,982463157436517298751829463645781329379642815128935746897254631514376982263198574
100000246060007010009000000001060750040003062006500400810200000000800000005006007,157398246362457819489621573231964758548713962796582431813275694674839125925146387
780000001000000040000920003290500060057008000004007058060050010030800000000039605,785364921923781546146925873298513764657248139314697258869452317531876492472139685
000000008900600000005310492070000000010800530026400000031904006000100300050020001,143279658982645173765318492378591264419862537526437819831954726297186345654723981
089000040000000500740009003100000800008002000430900005000047000010680450304000006,589326741263471598741859623125734869698512374437968215856147932912683457374295186
000100800000970000004302000060000012050820470900000000100000530035080900090003068,579164823623978154814352796768495312351826479942731685186249537235687941497513268
056070410080500009000006020000980670000030050002060000004600801023001090600000000,956273418287514369341896725135982674468137952792465183574629831823741596619358247
030010000040000000050000207405200608002000010000940000519006700600790050000020003,736812594248579136951463287495231678382657419167948325519386742623794851874125963
004500900000040007500870000000000160030050000400601703320080640000900000040010025,874563912263149587519872436795238164136457298482691753321785649658924371947316825
000400000090010000580003000040200030300050201206937000600005000037000008000002097,763429185492518376581673942845261739379854261216937854628795413937146528154382697
006320005403007010000000003000200050000000000004081002080076000900035008040010960,816324795423597816759168243178243659632759481594681372281976534967435128345812967
000300900090108030070004002000000100903020046000003700500009000209000380030040601,415372968692158437378964512784596123953721846126483759561839274249617385837245691
000600000890010650050000030000000000200500870004000006040209300070035904020470001,312658749897314652456927138731862495269541873584793216145289367678135924923476581
000900082560702043700000000900073800010600090000500304007006000000030000804000670,341965782569782143782314965925473816413628597678591324157846239296137458834259671
000000500780000000005614000000050000001800020030002805010090000090080140600040032,149728563786935214325614789862459371951873426437162895214397658593286147678541932
620030900000010468000000000000000000002600740581094003007060004108005000030200006,624837915973512468815946237746123859392658741581794623257369184168475392439281576
900007503500200081001000000060000410090000007018560000120000040043102000050008000,984617523576243981231985674362879415495321867718564239129756348843192756657438192
400800000000002000715030209040205100000460005809010000000000004193000000000170903,432891576968752341715634289346285197271469835859317462587923614193546728624178953
100000800600000047070800100009000006700093000080020704062010050000060210000352000,194675832658231947273849165419587326726493581385126794962718453537964218841352679
100200000040007000605010973300180009961005004000000061000000600070069030000070000,197253846843697215625418973354186729961725384782934561239841657478569132516372498
590300000006002000200400700054000000007695040000010003000500160012000084400200030,591376428746182395238459716154823679327695841869714253973548162612937584485261937
070030200090402070008900001500706920300008016060000408407005000000010600000000000,675831249193462875248957361581746923324598716769123458437685192952314687816279534
900030060050001900680470032000607009100000050700004000040003000037098100010000000,974235861352861974681479532428657319163982457795314628846123795237598146519746283
970030000026700504000800003000000200000300096000000005600003750894010060000002100,978435621326791584145826973469158237251374896783269415612943758894517362537682149
036009000000201000000800050700000009090010400640000003070580200009000000085692030,836759124957241368124863957713425689598316472642978513371584296269137845485692731
080400000200000060040002750094000180000051000008060020460000001007000540020309600,786435912253197864941682753694723185372851496518964327469578231837216549125349678
701000050800003200000090000900806000000000040243900010030080002000200670000510038,721468359894753261356192784917846523568321947243975816435687192189234675672519438
000000590000080127600000000020100004800300010164005002090000000257000408000030070,748213596539486127612759843923168754875324619164975382391847265257691438486532971
000000075001037000007900300093080000020070900000200806080305007700690500030000040,349862175861537429257941368593486712628173954174259836486315297712694583935728641
002006040040000205068000009500079000000010070000080600705302090090800023030000007,152796348947138265368524719516479832823615974479283651785342196691857423234961587
300000240217000000000081000030020000000100430002690057023000800800040700090030000,368579241217364589549281376135427968976158432482693157623715894851946723794832615
078000000600092050000000070000085090507604002001000400720001060000000507300060100,978356241614792358253418679432185796597634812861279435725841963146923587389567124
000501870600890000400000000009700380020050000108000000036010000000670500205980040,392561874657894213481237695549726381723158469168349752836415927914672538275983146
007800000000070001080000060028304100075008040010062000156000000000090805094000200,567841923243679581981523764628354197375918642419762358156287439732496815894135276
000920050209010008800000000701000694000000200000074810180030000002600000003805040,317928456259416738846357921721583694438169275965274813184732569592641387673895142
147038060820001030000000800300040010000000380000820000050000040003090700479200000,147938265825671934936452871382749516794165382561823497258317649613594728479286153
000000800600000307230905000053700920002100030100209600020600000006090504300000000,791463852645821397238975416453786921962154738187239645529647183816392574374518269
010070000005000000040210305007908000900643720000000050030000970502030000801000006,319875264285364197746219385127958643958643721463127859634581972592736418871492536
001005000020406000000000407806300009030008100900517036084000000009040000500009020,491875263327496518658231497816324759735968142942517836284653971169742385573189624
600300000009080070000005080030900520001250004050000800020040700900703010000091005,684379152519682473372415986437968521891257364256134897128546739945723618763891245
000600000000704305010003070020900010500300406196000000000057980700000050008100000,273695841869714325415283679324976518587321496196548237631457982742869153958132764
000560307400020000008000009046091000010300004300000680002070060000000100090105400,921568347435729816768413259246891735817356924359247681182974563574632198693185472
070000030020006007309700050130090060500800000008001000000067801800204090000000006,675948132421356987389712654137495268562873419948621573293567841816234795754189326
080600000906080010003000082072003800508040000400000350849000001000100000300050009,184625973926387415753491682672513894538946127491278356849762531265139748317854269
000000014370058200000020500610040030000006000037000900401900000000700020002810300,528693714374158269196427583615249837849376152237581946451932678983765421762814395
023000100000000504000086007000040200005001006010900003900620701050003000630000005,723459168861372594549186327376548219495231876218967453984625731157893642632714985
508030100000700000009006003004600080021000000090800405410250000003100800900007001,578932164632714598149586723354671982821495376796823415417258639263149857985367241
090002400000000096003071000000004369208300500400000000000000800000630010300298050,897562431152483796643971285715824369268319547439756128926145873584637912371298654
000500000201400003008070140005080300000007400080034090009000560020690004070000000,734519286291468753658372149945186327362957418187234695819743562523691874476825931
093000080000501300040002050012000090050010706008060003000900405000006000800430600,593674281287591364146382957612743598354819726978265143761928435439156872825437619
001008030080500020600074009050719800700000093004000000000097004000360900005001000,571928436489536721632174589356719842718452693924683175163897254247365918895241367
603000200000350647000060000700530028008000009000008500100000070020084060090005002,643897251819352647572461893761539428258146739934278516185623974327984165496715382
070000060050400820000908450040000903700590000000007080000004006039126000010009000,478215369951463827362978451245681973783592614196347582527834196839126745614759238
005000100000010600600400070020001708007039000800000001080940000502000300900703040,295367184374518629618492573429651738157839462836274951783945216542186397961723845
006003810007800000040009070000400008000037009004000150900060041000000027065010080,296573814537841296148629375619452738852137469374986152923768541481395627765214983
300056010000000090079000005206000000100300040000000052003040500080500031900620084,342956817561278493879134625296415378157382946438769152723841569684597231915623784
008000020090000600030000040302065904040071000000000073420609800900530100000008000,658147329794283651231956748372865914549371286816492573425619837987534162163728495
001479038000080000000030700920000400050046900400800600004000271000010006003700000,261479538379285164845631792926157483158346927437892615584963271792518346613724859
000005000000090050680240000260003800000400009170000430710020000900107604000000070,391765248427398156685241397264973815538412769179856432716524983953187624842639571
030000600000008014000100509900006070005200000640000008000600000804012050007009400,431975682596328714278164539913486275785291346642537198159643827864712953327859461
500600810008020030000000004400000000050042901917006080000100007006000050080034000,524673819178429635639815724462981573853742961917356482295168347346297158781534296
040060003000003560000129000800006305120408000000000102000602000050000610300080200,741865923982743561563129478897216345125438796634597182419652837258374619376981254
000092718050001000000000000004800950000074002000350000008000060017680304005000020,346592718859731246721468539174826953593174682682359471938247165217685394465913827
073500040090020560280900000900700450004000082700060000800070030000001000000800607,673518249491327568285946371912783456364195782758462913846279135527631894139854627
040260090006500070000100503000010000659087040000005000010000900790030006400000305,547263891136598274982174563374912658659387142821645739213456987795831426468729315
300070049000509260000300000000000700082000000700005430200057000906810004450020000,325671849147589263869342175634198752582734691791265438213457986976813524458926317
800300040307001000490000007008907000070030008000080200030208405000600010500000063,865372941327491586491865327658927134279134658143586279736218495984653712512749863
070005003830000065005007019090200000007093000000000600300050000751080300900000804,172965483839124765645837219498216537267593148513748692384652971751489326926371854
043000000000641000009028600400000000038060020900005081085000090100900805000004100,643597218872641953519328647451283769738169524926475381385716492164932875297854136
360020007000000802000050060016300000400080001053090076000000005205007018100000030,368129547541673892972854163716345289429786351853291476634918725295437618187562934
060000005800007002070300100090280050045900010120000090600500027900003000000090006,261849375839157462574362189396281754745936218128475693683514927957623841412798536
700001000008004006000096030092307600030000098000962005004058700000000050000200000,763521984918734526245896137592387641637415298481962375324158769179643852856279413
000300007030402050057008001100030080000700000400800000000900100090054030705000900,846315297931472856257698341179536482528749613463821579384967125692154738715283964
006020010000801400008700002690000040000680003085104000060090000001007320030000500,746923815329851476518746932693572148174689253285134697462395781851467329937218564
008010600000950200250400010000000163400060520510000000009000001080007000601000050,938712645164958237257436918892574163473861529516293874729645381385127496641389752
